"ID_MAGASIN";"ID_FAMILLE_PRODUIT";"ID_TEMPS";"VENTES_OBJECTIF";"VENTES_REEL";"CA_OBJECTIF";"CA_REEL";"MARGE_OBJECTIF";"MARGE_REEL";"DATE_MAJ"
41;1;"201604";65;;90.74;;949.1;;25/03/16
41;2;"201604";59;;94.14;;316.65;;25/03/16
41;3;"201604";65;;74.14;;29.17;;25/03/16
41;1;"201605";7;;14.39;;399.96;;25/03/16
41;2;"201605";22;;61.39;;706.01;;25/03/16
41;3;"201605";43;;12.92;;762.58;;25/03/16
41;1;"201606";56;;65.97;;725.94;;25/03/16
41;2;"201606";62;;9.76;;530.37;;25/03/16
41;3;"201606";76;;90.27;;752.51;;25/03/16
41;1;"201607";36;;80.05;;318.26;;25/03/16
41;2;"201607";69;;74.37;;315.49;;25/03/16
41;3;"201607";41;;47.97;;133.16;;25/03/16
41;1;"201608";53;;96.14;;445.43;;25/03/16
41;2;"201608";27;;96.7;;228.65;;25/03/16
41;3;"201608";73;;56.54;;471.01;;25/03/16
41;1;"201609";86;;52.5;;842.43;;25/03/16
41;2;"201609";64;;10.2;;158.37;;25/03/16
41;3;"201609";45;;84.55;;486.98;;25/03/16
41;1;"201610";27;;75.64;;973.87;;25/03/16
41;2;"201610";25;;11.05;;896.03;;25/03/16
41;3;"201610";79;;19.03;;859.87;;25/03/16
41;1;"201611";86;;84.71;;962.84;;25/03/16
41;2;"201611";81;;12.04;;1.65;;25/03/16
41;3;"201611";42;;44.75;;228.31;;25/03/16
41;1;"201612";52;;30.67;;636.16;;25/03/16
41;2;"201612";98;;55.31;;869.32;;25/03/16
41;3;"201612";16;;45.73;;323.24;;25/03/16
40;1;"201601";7;99;63.78;1675.36;413.88;418.66;25/03/16
40;2;"201601";59;92;82.56;958.15;609.46;714.58;25/03/16
40;3;"201601";98;70;81.26;4485.59;879.32;604.43;25/03/16
40;1;"201602";78;;75.23;;488.25;;25/03/16
40;2;"201602";2;;59.87;;913.72;;25/03/16
40;3;"201602";8;;38.18;;653.79;;25/03/16
40;1;"201603";37;;84.43;;339.53;;25/03/16
40;2;"201603";83;;27.44;;279.83;;25/03/16
40;3;"201603";9;;75.86;;568.86;;25/03/16
40;1;"201604";49;;44.92;;101.25;;25/03/16
40;2;"201604";8;;68.52;;800.87;;25/03/16
40;3;"201604";51;;23.73;;124.7;;25/03/16
40;1;"201605";67;;4.44;;774.07;;25/03/16
40;2;"201605";3;;64.55;;898.08;;25/03/16
40;3;"201605";78;;33.61;;826.51;;25/03/16
40;1;"201606";87;;43.43;;963.54;;25/03/16
40;2;"201606";86;;27.11;;696.51;;25/03/16
40;3;"201606";69;;94.81;;805.07;;25/03/16
40;1;"201607";60;;21.2;;522.44;;25/03/16
40;2;"201607";51;;92.26;;78.83;;25/03/16
40;3;"201607";79;;68;;450.94;;25/03/16
40;1;"201608";88;;53.68;;233.7;;25/03/16
40;2;"201608";42;;27.94;;799.02;;25/03/16
40;3;"201608";50;;0.56;;769.38;;25/03/16
40;1;"201609";98;;99.53;;334.09;;25/03/16
40;2;"201609";16;;64.51;;59.62;;25/03/16
40;3;"201609";79;;25.64;;56.28;;25/03/16
40;1;"201610";43;;87.19;;299.83;;25/03/16
40;2;"201610";9;;87.25;;189.29;;25/03/16
40;3;"201610";71;;32.44;;312.91;;25/03/16
40;1;"201611";64;;0.69;;460.43;;25/03/16
40;2;"201611";41;;87.71;;609.78;;25/03/16
40;3;"201611";88;;53.5;;476.93;;25/03/16
40;1;"201612";41;;40.66;;268.92;;25/03/16
40;2;"201612";80;;97.25;;57.54;;25/03/16
40;3;"201612";35;;64.29;;583.14;;25/03/16
39;1;"201601";82;36;98.26;5376.23;226.25;213.45;25/03/16
39;2;"201601";16;80;63.25;9581.15;968.58;199.58;25/03/16
39;3;"201601";8;29;23.07;6288.39;133.39;541.57;25/03/16
39;1;"201602";49;;16.9;;224.86;;25/03/16
39;2;"201602";34;;97.42;;657.63;;25/03/16
39;3;"201602";83;;66.7;;290.16;;25/03/16
39;1;"201603";47;;61.21;;807.74;;25/03/16
39;2;"201603";27;;77.29;;382.8;;25/03/16
39;3;"201603";38;;28.72;;380.22;;25/03/16
39;1;"201604";95;;5.43;;304.4;;25/03/16
39;2;"201604";14;;40.27;;396.43;;25/03/16
39;3;"201604";15;;12.92;;859.85;;25/03/16
39;1;"201605";30;;43.21;;47.11;;25/03/16
39;2;"201605";69;;50.72;;62.72;;25/03/16
39;3;"201605";5;;19.25;;977.71;;25/03/16
39;1;"201606";88;;26.41;;99.4;;25/03/16
39;2;"201606";99;;53.6;;723.82;;25/03/16
39;3;"201606";93;;1.04;;553.25;;25/03/16
39;1;"201607";69;;47.17;;188.64;;25/03/16
39;2;"201607";20;;38.97;;338.64;;25/03/16
39;3;"201607";17;;89.95;;614.05;;25/03/16
39;1;"201608";45;;40.63;;681.25;;25/03/16
39;2;"201608";88;;20.55;;695.85;;25/03/16
39;3;"201608";71;;85.96;;772;;25/03/16
39;1;"201609";6;;70.54;;49.63;;25/03/16
39;2;"201609";25;;95.78;;946.2;;25/03/16
39;3;"201609";94;;42.69;;846.59;;25/03/16
39;1;"201610";98;;22.51;;687.88;;25/03/16
39;2;"201610";12;;55.56;;398.9;;25/03/16
39;3;"201610";5;;49.36;;837.89;;25/03/16
39;1;"201611";62;;96.63;;340;;25/03/16
39;2;"201611";36;;30.7;;901.94;;25/03/16
39;3;"201611";29;;25.86;;252.29;;25/03/16
39;1;"201612";37;;53.48;;935.88;;25/03/16
39;2;"201612";1;;8.42;;912.35;;25/03/16
39;3;"201612";71;;4.45;;414.05;;25/03/16
38;1;"201601";9;27;3.36;1827.33;978.26;633.42;25/03/16
38;2;"201601";54;22;54.69;5051.77;263.21;922.97;25/03/16
38;3;"201601";28;91;19.77;4863.51;442.44;888.68;25/03/16
38;1;"201602";73;;21.91;;599.65;;25/03/16
38;2;"201602";40;;25.26;;815.44;;25/03/16
38;3;"201602";67;;95.98;;576;;25/03/16
38;1;"201603";66;;58.02;;230.64;;25/03/16
38;2;"201603";76;;49.88;;859.59;;25/03/16
38;3;"201603";81;;87.79;;767.28;;25/03/16
38;1;"201604";15;;75.13;;51.56;;25/03/16
38;2;"201604";20;;38.82;;483.57;;25/03/16
38;3;"201604";4;;24.35;;952.98;;25/03/16
38;1;"201605";61;;91.04;;117.19;;25/03/16
38;2;"201605";39;;43.21;;940.92;;25/03/16
38;3;"201605";59;;53.85;;619.64;;25/03/16
38;1;"201606";20;;27.94;;904.83;;25/03/16
38;2;"201606";95;;63.59;;372.15;;25/03/16
38;3;"201606";51;;50.08;;765.59;;25/03/16
38;1;"201607";89;;80.16;;338.61;;25/03/16
38;2;"201607";94;;9.85;;484.47;;25/03/16
38;3;"201607";66;;48.73;;577.79;;25/03/16
38;1;"201608";98;;9.18;;128.73;;25/03/16
38;2;"201608";67;;52.28;;777.17;;25/03/16
38;3;"201608";85;;31.07;;887.53;;25/03/16
38;1;"201609";58;;12.96;;752.3;;25/03/16
38;2;"201609";46;;19.38;;442.34;;25/03/16
38;3;"201609";84;;4.88;;742.84;;25/03/16
38;1;"201610";91;;35.87;;768.92;;25/03/16
38;2;"201610";5;;27.2;;311.65;;25/03/16
38;3;"201610";53;;9.89;;34.45;;25/03/16
38;1;"201611";64;;33.12;;261.72;;25/03/16
38;2;"201611";68;;59.55;;632.77;;25/03/16
38;3;"201611";15;;45.21;;963.58;;25/03/16
38;1;"201612";96;;79.25;;924.69;;25/03/16
38;2;"201612";13;;30.27;;143.62;;25/03/16
38;3;"201612";19;;5.19;;103.12;;25/03/16
37;1;"201601";69;88;48.57;8129.85;370.45;384.2;25/03/16
37;2;"201601";16;44;7.45;2503.7;419.37;335.29;25/03/16
37;3;"201601";74;9;13.83;4197.56;197.44;27.1;25/03/16
37;1;"201602";60;;9.95;;77.63;;25/03/16
37;2;"201602";1;;58.33;;490.92;;25/03/16
37;3;"201602";64;;0.03;;287.91;;25/03/16
37;1;"201603";25;;8.9;;898.63;;25/03/16
37;2;"201603";57;;87.37;;636.41;;25/03/16
37;3;"201603";52;;94.85;;227.64;;25/03/16
37;1;"201604";98;;16.24;;95.9;;25/03/16
37;2;"201604";6;;87.53;;581.04;;25/03/16
37;3;"201604";85;;70.42;;127.67;;25/03/16
37;1;"201605";94;;4.38;;164.57;;25/03/16
37;2;"201605";87;;61.22;;839.56;;25/03/16
37;3;"201605";69;;92.83;;760.56;;25/03/16
37;1;"201606";34;;10.01;;61.28;;25/03/16
37;2;"201606";1;;82.73;;707.35;;25/03/16
37;3;"201606";81;;81.13;;708.56;;25/03/16
37;1;"201607";64;;36.29;;350.82;;25/03/16
37;2;"201607";60;;9.98;;109.12;;25/03/16
37;3;"201607";72;;72.92;;762.35;;25/03/16
37;1;"201608";69;;17.3;;830.98;;25/03/16
37;2;"201608";47;;14.89;;802.58;;25/03/16
37;3;"201608";91;;38.69;;892.9;;25/03/16
37;1;"201609";3;;99.81;;416.23;;25/03/16
37;2;"201609";68;;98.89;;242.05;;25/03/16
37;3;"201609";92;;24.96;;325.54;;25/03/16
37;1;"201610";64;;95.07;;497.42;;25/03/16
37;2;"201610";55;;18.95;;644.58;;25/03/16
37;3;"201610";58;;64.45;;409.73;;25/03/16
37;1;"201611";6;;61.63;;755.91;;25/03/16
37;2;"201611";36;;34.8;;749.76;;25/03/16
37;3;"201611";29;;75.5;;370.89;;25/03/16
37;1;"201612";85;;60.53;;951.99;;25/03/16
37;2;"201612";15;;57.93;;45.85;;25/03/16
37;3;"201612";20;;18.82;;750.22;;25/03/16
36;1;"201601";97;80;74.49;6191.46;552.5;413.16;25/03/16
36;2;"201601";77;61;18.47;551.1;289.1;816.27;25/03/16
36;3;"201601";97;75;57.01;5004.79;91.24;166.57;25/03/16
36;1;"201602";69;;35.81;;952.59;;25/03/16
36;2;"201602";59;;17.19;;212.19;;25/03/16
36;3;"201602";67;;14.22;;264.95;;25/03/16
36;1;"201603";13;;5.96;;548.42;;25/03/16
36;2;"201603";0;;85.31;;179.46;;25/03/16
36;3;"201603";0;;31.84;;209.43;;25/03/16
36;1;"201604";22;;19.91;;920.49;;25/03/16
36;2;"201604";71;;43.87;;444.39;;25/03/16
36;3;"201604";81;;95.29;;641.79;;25/03/16
36;1;"201605";10;;50.36;;582.17;;25/03/16
36;2;"201605";55;;40.22;;864.71;;25/03/16
36;3;"201605";99;;80.44;;913.31;;25/03/16
36;1;"201606";40;;73.41;;859.37;;25/03/16
36;2;"201606";51;;0.14;;391.06;;25/03/16
36;3;"201606";28;;65.27;;570.53;;25/03/16
36;1;"201607";61;;79.86;;83.56;;25/03/16
36;2;"201607";28;;18.17;;697.43;;25/03/16
36;3;"201607";0;;49.99;;639.03;;25/03/16
36;1;"201608";29;;27.76;;296.05;;25/03/16
36;2;"201608";6;;48.7;;271.1;;25/03/16
36;3;"201608";45;;72.8;;205.66;;25/03/16
36;1;"201609";71;;35.93;;718.86;;25/03/16
36;2;"201609";96;;92.18;;767.05;;25/03/16
36;3;"201609";24;;89.05;;385.23;;25/03/16
36;1;"201610";27;;66.33;;32.02;;25/03/16
36;2;"201610";22;;48.55;;395.52;;25/03/16
36;3;"201610";47;;51.98;;633.89;;25/03/16
36;1;"201611";59;;4.56;;201.03;;25/03/16
36;2;"201611";31;;41.48;;620.03;;25/03/16
36;3;"201611";33;;74.62;;825.18;;25/03/16
36;1;"201612";85;;83.08;;371.76;;25/03/16
36;2;"201612";44;;59.49;;9.78;;25/03/16
36;3;"201612";71;;34.36;;429.26;;25/03/16
35;1;"201601";87;23;14.97;694.4;326.5;960.31;25/03/16
35;2;"201601";79;32;75.47;7530.89;23.76;410.62;25/03/16
35;3;"201601";4;3;12.83;2380.05;67.93;284.24;25/03/16
35;1;"201602";39;;0.56;;702.54;;25/03/16
35;2;"201602";90;;8.71;;195.39;;25/03/16
35;3;"201602";8;;62.8;;568.36;;25/03/16
35;1;"201603";65;;0.68;;48.2;;25/03/16
35;2;"201603";42;;15.47;;843.12;;25/03/16
35;3;"201603";31;;50.04;;438.82;;25/03/16
35;1;"201604";44;;50.23;;929.14;;25/03/16
35;2;"201604";26;;94.61;;256.58;;25/03/16
35;3;"201604";89;;27.63;;628.9;;25/03/16
35;1;"201605";59;;37.7;;5.29;;25/03/16
35;2;"201605";38;;86.08;;147.33;;25/03/16
35;3;"201605";45;;93.5;;300.85;;25/03/16
35;1;"201606";41;;10.3;;649.77;;25/03/16
35;2;"201606";52;;43.86;;214.15;;25/03/16
35;3;"201606";65;;72.95;;634.16;;25/03/16
35;1;"201607";62;;55.48;;677.11;;25/03/16
35;2;"201607";2;;84.89;;253.19;;25/03/16
35;3;"201607";86;;11.91;;518.88;;25/03/16
35;1;"201608";90;;76.82;;651.96;;25/03/16
35;2;"201608";45;;27.15;;666.14;;25/03/16
35;3;"201608";96;;70.69;;15.41;;25/03/16
35;1;"201609";77;;80.62;;619.69;;25/03/16
35;2;"201609";94;;10.68;;211.05;;25/03/16
35;3;"201609";83;;16.59;;455.69;;25/03/16
35;1;"201610";31;;88.37;;932.67;;25/03/16
35;2;"201610";79;;94.16;;937.39;;25/03/16
35;3;"201610";43;;15.65;;186.02;;25/03/16
35;1;"201611";31;;5.3;;829.98;;25/03/16
35;2;"201611";62;;13.2;;412.89;;25/03/16
35;3;"201611";95;;97.57;;158.92;;25/03/16
35;1;"201612";67;;1.49;;307.42;;25/03/16
35;2;"201612";65;;74.82;;414.68;;25/03/16
35;3;"201612";14;;75.55;;266.99;;25/03/16
34;1;"201601";91;37;75.63;3398.67;56.16;739.59;25/03/16
34;2;"201601";37;92;77.72;2729.92;35.58;652.41;25/03/16
34;3;"201601";75;89;66.84;903.36;607.37;283.68;25/03/16
34;1;"201602";48;;71.26;;673.31;;25/03/16
34;2;"201602";12;;82.83;;451.01;;25/03/16
34;3;"201602";17;;90.76;;243.79;;25/03/16
34;1;"201603";67;;36.54;;915.97;;25/03/16
34;2;"201603";28;;53.74;;72;;25/03/16
34;3;"201603";23;;41.33;;238.51;;25/03/16
34;1;"201604";56;;52.1;;788.28;;25/03/16
34;2;"201604";10;;70.65;;660.47;;25/03/16
34;3;"201604";28;;49.92;;351.11;;25/03/16
34;1;"201605";66;;67.33;;115.31;;25/03/16
34;2;"201605";67;;87.27;;716.84;;25/03/16
34;3;"201605";13;;50.76;;490.46;;25/03/16
34;1;"201606";61;;96.33;;337.45;;25/03/16
34;2;"201606";1;;45.94;;559.62;;25/03/16
34;3;"201606";50;;74.15;;851.07;;25/03/16
34;1;"201607";25;;94.77;;360.44;;25/03/16
34;2;"201607";19;;16.63;;641.69;;25/03/16
34;3;"201607";98;;1.11;;289.02;;25/03/16
34;1;"201608";83;;18.53;;578.28;;25/03/16
34;2;"201608";7;;90.63;;443.86;;25/03/16
34;3;"201608";66;;3.01;;330.41;;25/03/16
34;1;"201609";58;;44.38;;916.95;;25/03/16
34;2;"201609";33;;5.7;;588.28;;25/03/16
34;3;"201609";88;;64.24;;638.99;;25/03/16
34;1;"201610";77;;21.69;;191.26;;25/03/16
34;2;"201610";46;;6.63;;945.24;;25/03/16
34;3;"201610";95;;97.45;;637.24;;25/03/16
34;1;"201611";82;;94;;914.35;;25/03/16
34;2;"201611";20;;91.9;;505.37;;25/03/16
34;3;"201611";49;;63.9;;791.32;;25/03/16
34;1;"201612";17;;97.14;;592.83;;25/03/16
34;2;"201612";50;;61.04;;332.2;;25/03/16
34;3;"201612";57;;71.74;;575.89;;25/03/16
33;1;"201601";43;76;96.06;7599.62;941.55;941.42;25/03/16
33;2;"201601";59;37;70.08;9527.95;902.65;859.86;25/03/16
33;3;"201601";84;11;46.91;7249.27;515.82;239.46;25/03/16
33;1;"201602";65;;78.03;;429.85;;25/03/16
33;2;"201602";79;;98.27;;345.54;;25/03/16
33;3;"201602";58;;95.04;;46.9;;25/03/16
33;1;"201603";6;;11.1;;677.32;;25/03/16
33;2;"201603";92;;86.86;;191.55;;25/03/16
33;3;"201603";90;;63.68;;607.84;;25/03/16
33;1;"201604";91;;63.71;;389.04;;25/03/16
33;2;"201604";4;;5.15;;276.36;;25/03/16
33;3;"201604";55;;12.9;;323.51;;25/03/16
33;1;"201605";53;;22.24;;878.53;;25/03/16
33;2;"201605";42;;71.43;;935.36;;25/03/16
33;3;"201605";27;;7.89;;25.39;;25/03/16
33;1;"201606";3;;64.77;;463.52;;25/03/16
33;2;"201606";56;;89.04;;598.82;;25/03/16
33;3;"201606";78;;74.82;;29.36;;25/03/16
33;1;"201607";79;;87.36;;839.63;;25/03/16
33;2;"201607";58;;43.64;;223.63;;25/03/16
33;3;"201607";24;;39.88;;365.51;;25/03/16
33;1;"201608";49;;66.82;;696.21;;25/03/16
33;2;"201608";75;;1.71;;652.71;;25/03/16
33;3;"201608";65;;69.88;;363.47;;25/03/16
33;1;"201609";83;;96.5;;366.03;;25/03/16
33;2;"201609";5;;32.37;;300.84;;25/03/16
33;3;"201609";95;;31.22;;578.51;;25/03/16
33;1;"201610";6;;93.66;;949.54;;25/03/16
33;2;"201610";26;;27.83;;531.31;;25/03/16
33;3;"201610";23;;19.22;;112.69;;25/03/16
33;1;"201611";9;;36.51;;501.74;;25/03/16
33;2;"201611";91;;86.89;;706.94;;25/03/16
33;3;"201611";36;;29.88;;339.52;;25/03/16
33;1;"201612";81;;52.64;;975.53;;25/03/16
33;2;"201612";23;;92.71;;104.11;;25/03/16
33;3;"201612";65;;2.23;;220.46;;25/03/16
32;1;"201601";99;49;73.1;2925.86;818.8;923.25;25/03/16
32;2;"201601";41;24;50.76;6738.82;678.76;807.62;25/03/16
32;3;"201601";31;8;17.54;2122.71;863.22;702.62;25/03/16
32;1;"201602";58;;14.63;;963.05;;25/03/16
32;2;"201602";89;;11.72;;528.58;;25/03/16
32;3;"201602";93;;96.74;;438.03;;25/03/16
32;1;"201603";47;;100;;763.65;;25/03/16
32;2;"201603";74;;81.41;;544.05;;25/03/16
32;3;"201603";12;;22.76;;333.45;;25/03/16
32;1;"201604";21;;32.66;;257.67;;25/03/16
32;2;"201604";72;;56.54;;10.84;;25/03/16
32;3;"201604";62;;38.17;;759.56;;25/03/16
32;1;"201605";52;;54.27;;142.07;;25/03/16
32;2;"201605";81;;21.11;;737.32;;25/03/16
32;3;"201605";98;;11.24;;360.45;;25/03/16
32;1;"201606";18;;42.22;;365.61;;25/03/16
32;2;"201606";58;;54.06;;388.73;;25/03/16
32;3;"201606";2;;60.86;;598.67;;25/03/16
32;1;"201607";92;;26.78;;831.33;;25/03/16
32;2;"201607";36;;59.36;;512.17;;25/03/16
32;3;"201607";48;;64.72;;441.47;;25/03/16
32;1;"201608";62;;60.83;;603.75;;25/03/16
32;2;"201608";37;;32.64;;777.07;;25/03/16
32;3;"201608";47;;67.86;;639.6;;25/03/16
32;1;"201609";81;;42.55;;874.91;;25/03/16
32;2;"201609";52;;70.84;;193.99;;25/03/16
32;3;"201609";48;;91.23;;346.98;;25/03/16
32;1;"201610";57;;78.23;;278.23;;25/03/16
32;2;"201610";73;;62.39;;173.48;;25/03/16
32;3;"201610";91;;19.82;;992.13;;25/03/16
32;1;"201611";26;;7.21;;388.8;;25/03/16
32;2;"201611";78;;29.96;;89.2;;25/03/16
32;3;"201611";13;;97.27;;943.93;;25/03/16
32;1;"201612";74;;69.49;;76.91;;25/03/16
32;2;"201612";91;;56.93;;795.06;;25/03/16
32;3;"201612";96;;56.5;;291.38;;25/03/16
31;1;"201601";9;5;68.26;3149.52;110.02;626.63;25/03/16
31;2;"201601";18;55;25.2;8994.68;287.91;831.75;25/03/16
31;3;"201601";2;84;60.85;2638.02;421.07;214.06;25/03/16
31;1;"201602";28;;67.52;;632.53;;25/03/16
31;2;"201602";52;;6.17;;25.88;;25/03/16
31;3;"201602";13;;8.12;;950.18;;25/03/16
31;1;"201603";41;;10.4;;396.17;;25/03/16
31;2;"201603";24;;5.58;;159.47;;25/03/16
31;3;"201603";28;;90.22;;639.42;;25/03/16
31;1;"201604";88;;90.7;;475.87;;25/03/16
31;2;"201604";83;;34.99;;481.84;;25/03/16
31;3;"201604";1;;11.67;;472;;25/03/16
31;1;"201605";76;;33.06;;159.3;;25/03/16
31;2;"201605";77;;27.09;;762.76;;25/03/16
31;3;"201605";56;;69.84;;757.68;;25/03/16
31;1;"201606";22;;11.95;;134.21;;25/03/16
31;2;"201606";34;;12.18;;512.11;;25/03/16
31;3;"201606";42;;47.31;;50.5;;25/03/16
31;1;"201607";100;;10.04;;731.7;;25/03/16
31;2;"201607";28;;21.63;;713.22;;25/03/16
31;3;"201607";35;;82.96;;497.49;;25/03/16
31;1;"201608";17;;85.01;;621.39;;25/03/16
31;2;"201608";99;;9.11;;728.37;;25/03/16
31;3;"201608";46;;49.89;;709.56;;25/03/16
31;1;"201609";35;;87.47;;722.2;;25/03/16
31;2;"201609";21;;37.39;;996.07;;25/03/16
31;3;"201609";34;;61.68;;414.87;;25/03/16
31;1;"201610";56;;25.16;;607.37;;25/03/16
31;2;"201610";5;;88.68;;327.32;;25/03/16
31;3;"201610";56;;96.33;;274.51;;25/03/16
31;1;"201611";43;;1.71;;800.59;;25/03/16
31;2;"201611";68;;10.17;;785.55;;25/03/16
31;3;"201611";21;;56.63;;402.56;;25/03/16
31;1;"201612";18;;96.18;;244.58;;25/03/16
31;2;"201612";15;;52.38;;438.63;;25/03/16
31;3;"201612";69;;47.18;;873.59;;25/03/16
30;1;"201601";17;34;15.33;3361.36;209.91;163.57;25/03/16
30;2;"201601";99;97;8.6;3373.12;948.79;31.59;25/03/16
30;3;"201601";51;41;23.1;1277.36;934.41;779.79;25/03/16
30;1;"201602";67;;77.09;;590.02;;25/03/16
30;2;"201602";56;;62.02;;51.53;;25/03/16
30;3;"201602";53;;43.62;;465.16;;25/03/16
30;1;"201603";48;;23.02;;488.76;;25/03/16
30;2;"201603";43;;33.59;;699.79;;25/03/16
30;3;"201603";60;;9.31;;117.96;;25/03/16
30;1;"201604";59;;67.2;;709.16;;25/03/16
30;2;"201604";71;;49.23;;153.41;;25/03/16
30;3;"201604";85;;66.22;;922.76;;25/03/16
30;1;"201605";95;;54.7;;779.34;;25/03/16
30;2;"201605";27;;2.44;;965.65;;25/03/16
30;3;"201605";93;;78.61;;665.1;;25/03/16
30;1;"201606";24;;33.88;;932.3;;25/03/16
30;2;"201606";57;;52.89;;158.84;;25/03/16
30;3;"201606";44;;70.09;;976.73;;25/03/16
30;1;"201607";12;;55.43;;164.31;;25/03/16
30;2;"201607";2;;42.44;;869.64;;25/03/16
30;3;"201607";67;;70.09;;705.47;;25/03/16
30;1;"201608";69;;99.35;;965.04;;25/03/16
30;2;"201608";11;;39.41;;66.05;;25/03/16
30;3;"201608";39;;76.19;;345.45;;25/03/16
30;1;"201609";59;;45.33;;570.2;;25/03/16
30;2;"201609";26;;51.82;;957.47;;25/03/16
30;3;"201609";73;;92.76;;846.29;;25/03/16
30;1;"201610";26;;22.31;;492.54;;25/03/16
30;2;"201610";44;;53.94;;865.74;;25/03/16
30;3;"201610";82;;14.62;;674.44;;25/03/16
30;1;"201611";8;;81.95;;854.9;;25/03/16
30;2;"201611";83;;17.74;;951.73;;25/03/16
30;3;"201611";82;;62.98;;787.74;;25/03/16
30;1;"201612";32;;18.23;;187.5;;25/03/16
30;2;"201612";79;;42.96;;708.48;;25/03/16
30;3;"201612";95;;68.44;;668.94;;25/03/16
29;1;"201601";70;48;77.28;2443.44;26.5;131.61;25/03/16
29;2;"201601";28;19;5.06;3462.18;257.47;942.04;25/03/16
29;3;"201601";48;59;59.25;3019.56;804.97;296.22;25/03/16
29;1;"201602";17;;31.18;;50.62;;25/03/16
29;2;"201602";7;;33.87;;0.6;;25/03/16
29;3;"201602";69;;26.13;;634.24;;25/03/16
29;1;"201603";81;;3.58;;12.67;;25/03/16
29;2;"201603";76;;85.77;;640.81;;25/03/16
29;3;"201603";60;;3.74;;174.52;;25/03/16
29;1;"201604";70;;83.47;;699;;25/03/16
29;2;"201604";84;;49.2;;790.53;;25/03/16
29;3;"201604";46;;66.34;;842.91;;25/03/16
29;1;"201605";1;;23;;150.85;;25/03/16
29;2;"201605";46;;20.16;;769.6;;25/03/16
29;3;"201605";27;;55.92;;331.26;;25/03/16
29;1;"201606";35;;94;;512.41;;25/03/16
29;2;"201606";36;;32.13;;304.47;;25/03/16
29;3;"201606";47;;5.28;;82.02;;25/03/16
29;1;"201607";86;;57.21;;373.07;;25/03/16
29;2;"201607";80;;4.51;;361.55;;25/03/16
29;3;"201607";89;;47.44;;866.67;;25/03/16
29;1;"201608";17;;72.12;;969.67;;25/03/16
29;2;"201608";23;;33.82;;34.83;;25/03/16
29;3;"201608";39;;89.89;;51.74;;25/03/16
29;1;"201609";45;;38.88;;352.91;;25/03/16
29;2;"201609";99;;89.11;;235.17;;25/03/16
29;3;"201609";36;;34.89;;817.81;;25/03/16
29;1;"201610";47;;49.32;;664.59;;25/03/16
29;2;"201610";23;;89.86;;101.21;;25/03/16
29;3;"201610";8;;63.81;;781.8;;25/03/16
29;1;"201611";9;;59.49;;886.79;;25/03/16
29;2;"201611";3;;95.15;;610.58;;25/03/16
29;3;"201611";75;;92.5;;62.95;;25/03/16
29;1;"201612";42;;73.92;;947.34;;25/03/16
29;2;"201612";2;;32.09;;70.46;;25/03/16
29;3;"201612";47;;18.09;;951.51;;25/03/16
28;1;"201601";24;32;29.28;6878.21;728.9;171.71;25/03/16
28;2;"201601";34;58;44.57;7230.92;297.94;102.1;25/03/16
28;3;"201601";74;71;49.03;4004.91;786.17;49.37;25/03/16
28;1;"201602";20;;35.84;;483.68;;25/03/16
28;2;"201602";82;;34.41;;349.23;;25/03/16
28;3;"201602";10;;76.52;;197.37;;25/03/16
28;1;"201603";95;;13.4;;520.8;;25/03/16
28;2;"201603";61;;30.51;;314.85;;25/03/16
28;3;"201603";90;;36.9;;576.86;;25/03/16
28;1;"201604";49;;89.01;;881.07;;25/03/16
28;2;"201604";52;;24.27;;527.28;;25/03/16
28;3;"201604";81;;4.12;;929.81;;25/03/16
28;1;"201605";11;;11.13;;674.92;;25/03/16
28;2;"201605";79;;24.73;;417.5;;25/03/16
28;3;"201605";10;;76.35;;367.64;;25/03/16
28;1;"201606";94;;78.17;;536.61;;25/03/16
28;2;"201606";97;;27.09;;881.12;;25/03/16
28;3;"201606";3;;49.53;;803.5;;25/03/16
28;1;"201607";2;;42.02;;573.21;;25/03/16
28;2;"201607";27;;85.97;;30.14;;25/03/16
28;3;"201607";15;;64.05;;913.66;;25/03/16
28;1;"201608";89;;18.86;;195.12;;25/03/16
28;2;"201608";95;;62.61;;637.96;;25/03/16
28;3;"201608";16;;0.71;;862.75;;25/03/16
28;1;"201609";17;;83.76;;505.65;;25/03/16
28;2;"201609";11;;6.1;;307.83;;25/03/16
28;3;"201609";38;;42.12;;308.07;;25/03/16
28;1;"201610";14;;69.58;;80.72;;25/03/16
28;2;"201610";31;;18.94;;117.77;;25/03/16
28;3;"201610";68;;98.28;;563.61;;25/03/16
28;1;"201611";57;;49.65;;11.38;;25/03/16
28;2;"201611";90;;98.81;;683.2;;25/03/16
28;3;"201611";86;;50.41;;145.86;;25/03/16
28;1;"201612";55;;14.78;;804.08;;25/03/16
28;2;"201612";63;;11.13;;118.12;;25/03/16
28;3;"201612";96;;13.67;;983.34;;25/03/16
27;1;"201601";62;28;59.84;8309.53;335.54;814.57;25/03/16
27;2;"201601";96;70;74.45;4045.5;155.32;813.76;25/03/16
27;3;"201601";27;65;52.71;3449.24;651.69;513.14;25/03/16
27;1;"201602";73;;18.93;;21.1;;25/03/16
27;2;"201602";3;;1.8;;267.32;;25/03/16
27;3;"201602";61;;27.97;;284.15;;25/03/16
27;1;"201603";0;;2.9;;861.59;;25/03/16
